4	CD	QTY
large	NN	UNIT

ginger-garlic	JJ	NAME
paste	NN	NAME
2	CD	QTY
tbsp	NN	UNIT

turmeric	NNP	NAME
powder	NN	NAME
1/2	CD	QTY
tsp	NN	UNIT

chopped	NNP	COM
coriander	NN	NAME
to	TO	COM
garnish	VB	COM

mutton	NNP	NAME
powder	NN	NAME
1	CD	QTY
tbsp	NN	UNIT

raw	NNP	COM
mangoes	VBZ	NAME
1kg	CD	QTY

turmeric	NNP	NAME
powder	NN	NAME
2	CD	QTY
tbsp	NN	UNIT

salt	NNP	NAME
to	TO	COM
taste	VB	COM

fenugreek	JJ	NAME
seeds	NNS	NAME
(	(	COM
methi	VB	COM
dana	NN	COM
)	)	COM
2	CD	QTY
tbsp	NN	UNIT

fennel	NNP	NAME
seeds	NNS	NAME
(	(	COM
saunf	NN	COM
)	)	COM
4	CD	QTY
tbsp	NN	UNIT

mustard	NNP	NAME
seeds	NNS	NAME
(	(	COM
yellow	JJ	COM
sarson	NN	COM
seeds	NNS	COM
)	)	COM
3	CD	QTY
tbsp	NN	UNIT

onion	NN	NAME
seeds	NNS	NAME
(	(	COM
kalonji	NN	COM
)	)	COM
1	CD	QTY
tbsp	NN	UNIT

cumin	NNP	NAME
seeds	VBZ	NAME
1	CD	QTY
tsp	NN	UNIT

red	JJ	NAME
chilli	NN	NAME
powder	NN	NAME
2tbsp	CD	QTY

mustard	NNP	NAME
oil	NN	NAME
2	CD	QTY
cups	NN	UNIT

coriander	NNP	NAME
seeds	VBZ	NAME
2	CD	QTY
tsp	NN	UNIT

parsley	NNP	COM
potato	NNP	COM
400	CD	COM
grams	NNS	COM
baby	VBP	COM
potato	RB	COM
500	CD	COM
ml	JJ	COM
oil	NN	COM
for	IN	COM
deep	JJ	COM
fry	NN	COM
20	CD	COM
grams	NNS	COM
parsley	RB	COM
,	,	COM
chopped	VBD	COM
,	,	COM
fresh	JJ	COM
20	CD	COM
ml	JJ	COM
olive	JJ	COM
oil	NN	COM
1	CD	COM
teaspoon	NN	COM
garlic	NN	COM
,	,	COM
finely	RB	COM
chopped	VBD	COM
1	CD	COM
teaspoon	NN	COM
white	JJ	COM
pepper	NN	COM
powder	NN	COM
½	NNP	COM
teaspoon	NN	COM
sugar	NN	COM
¼	NNP	COM
teaspoon	NN	COM
salt	NN	COM

02	CD	QTY
nos	JJ	COM

100	CD	QTY
gms	JJ	UNIT
whole	JJ	NAME
sweet	JJ	NAME
corn	NN	NAME

150gm	CD	QTY
paneer	NN	NAME
grated	VBD	COM

100gm	CD	QTY
mashed	VBD	COM
potato	NN	NAME

100	CD	COM
gm	NN	COM
chlii	NN	COM
red	JJ	COM
,	,	COM
lasun	JJ	COM
10	CD	COM
gm	NN	COM
,	,	COM
jira	NN	COM
10	CD	COM
gm	NN	COM

green	JJ	NAME
capsicums	NNS	NAME
4-5	JJ	QTY

potatoes	NNS	NAME
,	,	COM
boiled	VBD	COM
and	CC	COM
mashed	VBD	COM
3	CD	QTY
medium	NN	UNIT

dry	NNP	NAME
mango	NN	NAME
powder	NN	NAME
(	(	COM
amchur	NN	COM
)	)	COM
2	CD	QTY
tsp	NN	UNIT

red	JJ	NAME
chilli	NN	NAME
powder	NN	NAME
1/2	CD	QTY
tsp	NN	UNIT

cumin	NNP	NAME
1	CD	QTY
tsp	NN	UNIT

garam	NNP	NAME
masala	NN	NAME
powder	NN	NAME
1	CD	QTY
tsp	NN	UNIT

fresh	JJ	COM
coriander	NN	NAME
leaves	NNS	UNIT
,	,	COM
finely	RB	COM
chopped	VBD	COM
a	DT	QTY
few	JJ	QTY
sprigs	NNS	UNIT

salt	NNP	NAME
to	TO	COM
taste	VB	COM

oil	NN	NAME
2	CD	QTY
tbsp	NN	UNIT

onion	NN	NAME
,	,	COM
chopped	VBD	COM
1	CD	QTY
large	JJ	UNIT

green	JJ	NAME
chillies	NNS	NAME
,	,	COM
chopped	VBD	COM
3	CD	QTY

green	JJ	NAME
peas	NNS	NAME
1/2	CD	QTY
cup	NN	UNIT

turmeric	JJ	NAME
powder	NN	NAME
1/2	CD	QTY
tsp	NN	UNIT

400	CD	COM
grams	NNS	COM
paneer	NN	COM
(	(	COM
cottage	VB	COM
cheese	NN	COM
)	)	COM
500	CD	COM
ml	JJ	COM
oil	NN	COM
for	IN	COM
deep-frying	NN	COM
50	CD	COM
grams	NNS	COM
onion	NN	COM
,	,	COM
finely	RB	COM
chopped	VBD	COM
1	CD	COM
teaspoon	NN	COM
ginger	NN	COM
,	,	COM
chopped	VBD	COM
2	CD	COM
teaspoon	NN	COM
garlic	NN	COM
,	,	COM
chopped	VBD	COM
1/4	CD	COM
cup	NN	COM
spring	NN	COM
onions	NNS	COM
,	,	COM
chopped	VBD	COM
4	CD	COM
nos	NNS	COM
green	JJ	COM
chilies	NNS	COM
,	,	COM

ripe	NNP	COM
bananas	VBZ	NAME
4	CD	QTY

fresh	JJ	COM
strawberries	NNS	NAME
20-25	JJ	QTY

fresh	JJ	COM
mint	NN	NAME
leaves	NNS	UNIT
(	(	COM
garnishing	VBG	COM
)	)	COM
4-6	NN	QTY

honey	NNP	NAME
4	CD	QTY
tbsp	NN	UNIT

ice	NN	NAME
cubes	NNS	COM
as	IN	COM
required	VBN	COM

milk	NN	NAME
3	CD	QTY
cups	NNS	UNIT

ingredient	NNP	COM
1	CD	QTY
kg	NN	UNIT
chicken	NN	NAME
,	,	COM
washed	VBD	COM
and	CC	COM
drained	VBD	COM

rice	NNP	NAME
1/4	CD	QTY
cup	NN	UNIT

full	NNP	COM
cream	NN	NAME
milk	NN	NAME
4	CD	QTY
cups	NNS	UNIT

sugar	NNP	NAME
(	(	COM
to	TO	COM
taste	VB	COM
)	)	COM
1/4	CD	QTY
cup	NN	UNIT

pinch	NN	UNIT
of	IN	COM
crushed	JJ	COM
cardamom	NN	NAME

sliced	NNP	COM
almonds	VBZ	NAME
2	CD	QTY
tbsp	NN	UNIT

sliced	NNP	COM
pistachios	NNS	NAME
1	CD	QTY
tbsp	NN	UNIT

saffron	NNP	NAME
6	CD	QTY
strands	NNS	UNIT

ghee	NNP	NAME
1tsp	CD	QTY

boneless	NNP	COM
chicken	VBD	NAME
150	CD	QTY
grams	NNS	UNIT

onion	NN	NAME
,	,	COM
chopped	VBD	COM
1	CD	QTY

chicken	NNP	NAME
stock	NN	NAME
2	CD	QTY
cups	NNS	UNIT

butter	NNP	NAME
2	CD	QTY
tbsp	NN	UNIT

salt	NNP	NAME
to	TO	COM
taste	VB	COM

cream	NN	NAME
4	CD	QTY
tbsp	NN	UNIT

white	NNP	NAME
pepper	NN	NAME
powder	NN	NAME
to	TO	COM
taste	VB	COM

tomatoes	NNS	NAME
,	,	COM
chopped	VBD	COM
2	CD	QTY

fresh	JJ	COM
basil	NN	NAME
leaves	VBZ	UNIT
4-5	JJ	QTY

for	IN	COM

1	CD	COM
.	.	COM
poppy	JJ	NAME
seeds	NNS	NAME
/	VBP	COM
posto	JJ	NAME
-	:	COM
25g	CD	QTY
of	IN	COM
2	CD	QTY
heaped	VBD	COM
tbsps	NN	UNIT

2	CD	COM
.	.	COM
water	NNP	NAME
-1/2	JJ	QTY
cup	NN	UNIT
or	CC	COM
50ml	CD	QTY

3	LS	COM
.	.	COM
ginger	NNP	NAME
paste	NN	NAME
-	:	COM
1	CD	QTY
tbsp	NN	UNIT

for	IN	COM
chana	JJ	NAME
dal	NN	NAME
or	CC	COM
chholar	JJ	COM
dal	NN	COM
vada	NN	COM

for	IN	COM
posto	NN	NAME
bata/	NN	NAME
poppy	JJ	NAME
seeds	NNS	NAME
paste	NN	NAME

1	CD	COM
.	.	COM
poppy	JJ	NAME
seeds	NNS	NAME
/	VBP	COM
posto	JJ	NAME
-	:	COM
25g	CD	QTY
of	IN	COM
2	CD	QTY
heaped	VBD	COM
tbsps	NN	UNIT

2	CD	COM
.	.	COM
water	NNP	NAME
-1/2	JJ	QTY
cup	NN	UNIT
or	CC	COM
50ml	CD	QTY

3	LS	COM
.	.	COM
ginger	NNP	NAME
paste	NN	NAME
-	:	COM
1	CD	QTY
tbsp	NN	UNIT

for	IN	COM
chana	JJ	NAME
dal	NN	NAME
or	CC	COM
chholar	JJ	COM
dal	NN	COM
vada	NN	COM

1	CD	COM
.	.	COM
250g	CD	QTY
chana	JJ	NAME
dal/	NN	NAME
chholar	NN	NAME
dal	SYM	NAME
-	:	COM
soaked	VBN	COM
for	IN	COM
atleast	NN	COM
2	CD	COM
hours	NNS	COM
in	IN	COM
2	CD	COM
cups	NNS	COM
of	IN	COM
lukewarm	JJ	COM
water	NN	COM

2	CD	COM
.	.	COM
water	NNP	NAME
-	:	COM
1/2	CD	QTY
cup	NN	UNIT
or	CC	COM
50ml	CD	QTY

3	LS	COM
.	.	COM
kala	NNP	NAME
jeera	NN	NAME
/	NNP	COM
black	JJ	NAME
cumin	NN	NAME
seeds	NNS	NAME
-	:	COM
1	CD	QTY
tsp	NN	UNIT

4	CD	COM
.	.	COM
salt	NNP	NAME
-	:	COM
1tsp	CD	QTY
or	CC	COM
as	IN	COM
per	IN	COM
taste	NN	COM

5	CD	COM
.	.	COM
oil	NN	NAME
for	IN	COM
deep	JJ	COM
frying	NN	COM
-	:	COM
4	CD	QTY
tbsps	NN	UNIT

for	IN	COM
main	JJ	COM
dish	NN	COM

1	CD	COM
.	.	COM
papaya	NNP	NAME
-	:	COM
500gms	CD	QTY
cut	NN	COM
into	IN	COM
small	JJ	UNIT
cubes	NNS	COM

2	CD	COM
.	.	COM
bay	NNP	NAME
leaves	VBZ	UNIT
/	NNP	COM
tejapatta	NNP	COM
-	:	COM
2	CD	QTY
medium	NN	UNIT
or	CC	COM
large	JJ	UNIT

3	LS	COM
.	.	COM
milk	NNP	NAME
-	:	COM
1/2	CD	QTY
cup	NN	UNIT
or	CC	COM
50ml	CD	QTY

4	CD	COM
.	.	COM
black	NNP	NAME
mustard	NN	NAME
seeds	NNS	NAME
or	CC	COM
kalo	VB	COM
shorshe	JJ	COM
-	:	COM
1	CD	QTY
tsp	NN	UNIT

5	CD	COM
.	.	COM
ghee	NNP	NAME
or	CC	COM
clarified	VBN	COM
butter	NN	COM
-	:	COM
1	CD	QTY
tbsp	NN	UNIT

6	CD	COM
.	.	COM
sugar	NNP	NAME
-	:	COM
1	CD	QTY
tbsp	NN	UNIT

7	CD	COM
.	.	COM
water	NNP	NAME
-	:	COM
1	CD	QTY
cup	NN	UNIT
or	CC	COM
100ml	CD	QTY

8	CD	COM
.	.	COM
salt	NNP	NAME
-	:	COM
1tbsp	CD	QTY
or	CC	COM
as	IN	COM
per	IN	COM
taste	NN	COM

9	CD	COM
.	.	COM
maida	NNP	NAME
or	CC	COM
refined	VBN	COM
flour	JJ	COM
-	:	COM
1	CD	QTY
tbsp	NN	UNIT

1	CD	COM
teaspoon	NN	COM
olive	JJ	COM
oil	NN	COM
1	CD	COM
teaspoon	NN	COM
garlic	NN	COM
minced	VBD	COM
800	CD	COM
gms	NNP	COM
chicken	NN	COM

boneless	NNP	COM
chicken	NNP	NAME
breasts	VBZ	COM
350	CD	QTY
grams	NNS	UNIT

mushrooms	NNS	NAME
250	CD	QTY
grams	NNS	UNIT

spring	NN	NAME
onions	NNS	NAME
1	CD	QTY
bunch	NN	UNIT
(	(	COM
4	CD	COM
to	TO	COM
5	CD	COM
)	)	COM

assorted	NNP	COM
sprouts	NNP	NAME
3/4	CD	QTY
cup	NN	UNIT

cardamoms	NNS	NAME
4	CD	QTY

bay	NNP	NAME
leaf	NNP	UNIT
1	CD	QTY

green	NNP	NAME
chilly	NNP	NAME
pepper	VBZ	NAME
1	CD	QTY

turmeric	NNP	NAME
powder	NNP	NAME
1/4	CD	QTY
teaspoon	NN	UNIT

water	NNP	NAME
4	CD	QTY
cups	NNS	UNIT

all	DT	NAME
purpose	JJ	NAME
flour	NNP	NAME
(	(	COM
maida	NNP	COM
)	)	COM
1	CD	QTY
1/2	CD	QTY
tablespoon	NN	UNIT

olive	JJ	NAME
oil	NNP	NAME
1	CD	QTY
tablespoon	NN	UNIT

salt	NNP	NAME
to	TO	COM
taste	VB	COM

crushed	NNP	COM
black	NNP	NAME
pepper	NNP	NAME
(	(	COM
optional	JJ	COM
)	)	COM

whole	JJ	NAME
wheat	NN	NAME
flour	NN	NAME
(	(	COM
atta	NNP	COM
)	)	COM
2	CD	QTY
cups	NNS	UNIT

potato	NNP	NAME
,	,	COM
(	(	COM
aloo	NN	COM
)	)	COM
boiled	VBD	COM
2	CD	QTY
medium	NN	UNIT

onion	NN	NAME
(	(	COM
chopped	NNP	COM
)	)	COM
1	CD	QTY
medium	NN	UNIT

green	JJ	NAME
chili	NN	NAME
,	,	COM
(	(	COM
chopped	NNP	COM
)	)	COM
1	CD	QTY

coriander	NNP	NAME
(	(	COM
chopped	NNP	COM
)	)	COM

amchoor	NNP	NAME
powder	NN	NAME
1/2	CD	QTY
tsp	NN	UNIT

salt	NNP	NAME
to	TO	COM
taste	VB	COM

refined	VBN	COM
oil	NN	NAME
4	CD	QTY
tbsp	NN	UNIT

2	CD	QTY
1/2	CD	QTY
tbsps	NN	UNIT
coriander	NN	NAME
seeds	NNS	NAME

1	CD	QTY
1/4	CD	QTY
tbsps	NN	UNIT
red	JJ	NAME
gram	NN	NAME
dal	NN	NAME

3/4	CD	QTY
tbsp	JJ	UNIT
bengal	JJ	NAME
gram	NN	NAME
dal	NN	NAME

3/4	CD	QTY
tbsp	JJ	UNIT
bengal	JJ	NAME
gram	NN	NAME
dal	NN	NAME

4-5	JJ	QTY
dried	VBD	COM
red	JJ	NAME
chillies	NNS	NAME

1	CD	QTY
tsp	JJ	UNIT
pepper	NN	NAME
corns	NNS	NAME

1/4	CD	QTY
tsp	JJ	UNIT
mustard	NN	NAME
seeds	NNS	NAME

1/4	CD	QTY
tsp	JJ	UNIT
fenugreek	NN	NAME
seeds	NNS	NAME

1/2	CD	QTY
tsp	JJ	UNIT
cumin	NN	NAME
seeds	NNS	NAME

1/2	CD	QTY
tsp	JJ	UNIT
cumin	NN	NAME
seeds	NNS	NAME

1/4	CD	QTY
tsp	NN	UNIT
asafoetida/	NN	NAME

5-7	JJ	QTY
fresh	JJ	COM
curry	NN	NAME
leaves	NNS	UNIT

250	CD	QTY
gms	NN	UNIT
of	IN	COM
dried	JJ	COM
coconut	NN	NAME
powder	NN	NAME

i	PRP	COM
full	JJ	COM
cup	NN	UNIT
of	IN	COM
spaghetti	NNS	NAME
sauce	VBP	NAME
(	(	COM
home-made	JJ	COM
or	CC	COM
those	DT	COM
available	JJ	COM
in	IN	COM
the	DT	COM
market	NN	COM
)	)	COM

½	JJ	QTY
cup	NN	UNIT
of	IN	COM
grated	JJ	COM
carrot	NN	NAME

½	JJ	QTY
teaspoon	NN	UNIT
oregano	NN	NAME

6	CD	QTY
lasagna	JJ	NAME
noodles	NNS	NAME
cooked	VBD	COM

16	CD	QTY
ounce	NN	UNIT
of	IN	COM
ricotta	NN	NAME
cheese	NN	NAME

16	CD	QTY
ounce	NN	UNIT
of	IN	COM
frozen	JJ	COM
spinach	NN	NAME
,	,	COM
that	WDT	COM
is	VBZ	COM
chopped	VBN	COM
,	,	COM
thawed	VBN	COM
and	CC	COM
well	RB	COM
drained	VBD	COM

2	CD	QTY
eggs	NNS	NAME

1	CD	QTY
½	JJ	QTY
cups	NNS	UNIT
of	IN	COM
zucchini	NN	NAME
–	NN	COM
sliced	VBD	COM
thinly	RB	COM

1	CD	QTY
cup	NN	UNIT
mushroom	NN	NAME
–	NN	COM
sliced	VBD	COM

3	CD	QTY
cups	NNS	UNIT
part-skim	JJ	COM
mozzarella	NN	NAME
cheese	JJ	NAME
–	NN	COM
shredded	VBD	COM

½	JJ	QTY
cup	NN	UNIT
parmesan	JJ	NAME
cheese	JJ	NAME
–	NN	COM
grated	VBD	COM

chicken	NNP	NAME
,	,	COM


1	CD	QTY
kg	JJ	UNIT
fish	NN	NAME
(	(	COM
mackerel	NN	COM
or	CC	COM
sardine	NN	COM
or	CC	COM
pomfret	NN	COM
or	CC	COM
prawn	NN	COM
or	CC	COM
similar	JJ	COM
)	)	COM

2	CD	QTY
tablespoon	NN	UNIT
red	JJ	NAME
chili	NN	NAME
powder	NN	NAME

3	CD	QTY
tablespoon	NN	UNIT
turmeric	JJ	NAME
powder	NN	NAME

2	CD	QTY
onions	NNS	NAME
,	,	COM
medium	NN	UNIT
size	NN	COM

2	CD	QTY
tablespoons	NNS	UNIT
jeera	NNP	NAME
(	(	COM
cumin	JJ	COM
seeds	NNS	COM
)	)	COM

1	CD	QTY
tablespoon	NN	UNIT
black	JJ	NAME
pepper	NN	NAME
corns	NNS	NAME

2	CD	QTY
tablespoons	NNS	UNIT
coriander	VBP	NAME
seeds	NNS	NAME

½	JJ	QTY
teaspoon	NN	UNIT
mustard	NN	NAME

½	NN	QTY
coconut	NN	NAME
(	(	COM
medium	JJ	COM
size	NN	COM
)	)	COM

1	CD	QTY
pod	NN	UNIT
garlic	NN	NAME
(	(	COM
medium	NN	COM
)	)	COM

½	JJ	QTY
inch	NN	COM
ginger	NN	NAME

2	CD	QTY
tablespoon	NN	UNIT
black	JJ	NAME
vinegar	NN	NAME
(	(	COM
kachanpuli	NNP	COM
)	)	COM
or	CC	COM
tamarind	VB	COM
paste	NN	COM

1	CD	QTY
green	JJ	NAME
chili	NN	NAME

salt	NNP	NAME
to	TO	COM
taste	VB	COM

2	CD	QTY
tablespoons	NNS	UNIT
of	IN	COM
cooking	VBG	COM
oil	NN	NAME

3	CD	QTY
tbsp	NNP	UNIT
pasi	NNP	NAME
parupu	NNP	NAME
|	NNP	COM
moong	NNP	NAME
dal	NN	NAME

1-1/2	JJ	QTY
tbsp	NNP	UNIT
kadalai	NNP	COM
parupu	NNP	NAME
|	NNP	COM
channa	NNP	NAME
dal	NNP	NAME

1	CD	QTY
tbsp	NNP	UNIT
rice	NNP	NAME
(	(	COM
optional	JJ	COM
)	)	COM

1/2	CD	QTY
cup	NNP	UNIT
jaggery	NNP	NAME

3/4	CD	QTY
cup	NNP	UNIT
milk	NN	NAME

2	CD	QTY
tbsp	NNP	UNIT
ghee	NNP	NAME
|	NNP	COM
clarified	NNP	COM
butter	NNP	COM

1	CD	QTY
tbsp	NNP	UNIT
broken	NNP	COM
cashews	NNS	NAME
and	CC	COM
raisins	NNS	NAME

2	CD	QTY
no	DT	COM
's	POS	COM
cardamom	NNP	NAME
pods	NNS	UNIT
,	,	COM
crushed	VBD	COM

60ml	CD	QTY
white	NNP	NAME
rum	NNP	NAME

1	CD	QTY
fresh	NNP	NAME
apple	NNP	NAME

100ml	CD	QTY
tomato	NNP	NAME
juice	NNP	NAME

10gm	CD	QTY
salt	NN	NAME

1	CD	QTY
lime	NNP	NAME
wedge	NNP	UNIT

1	CD	QTY
celery	NNP	NAME
stick	NNP	UNIT
,	,	COM
to	TO	COM
garnish	VB	COM

butter	NNP	NAME
2	CD	QTY
tsp/	NN	UNIT
ghee/	NN	COM
oil	NN	COM

ginger	NNP	NAME
&	CC	COM
garlic	NNP	NAME
paste	NN	NAME

tomato	NNP	NAME
sause	NN	NAME
1/4	CD	QTY
cup	NN	UNIT

required	VBN	COM
salt	NN	NAME

garam	NNP	NAME
masala	NN	NAME

chilli	NNP	NAME
powder	NN	NAME

turmeric	JJ	NAME
powder	NN	NAME

coriender	NN	NAME
leaves	NNS	UNIT

prawns	NNS	NAME

yogurt	$	NAME
3	CD	QTY
cups	NNS	UNIT

sugar	NNP	NAME
1	CD	QTY
cup	NN	UNIT

ice	NNP	NAME
cubes	NNS	COM
as	IN	COM
required	VBN	COM

milk	NN	NAME
,	,	COM
optional	JJ	COM
1/2	CD	QTY
cup	NN	UNIT

fresh	JJ	COM
cream	NN	NAME
as	IN	COM
required	VBN	COM

1	CD	QTY

ground	NN	COM
black	JJ	NAME
pepper	IN	NAME
kosher	NN	NAME
salt	NN	NAME
2	CD	QTY

tbsps	NN	UNIT
canola	NN	NAME
oil	NN	NAME
2	CD	QTY
onions	NNS	NAME
(	(	COM
medium	NN	COM
,	,	COM
finely	RB	COM
sliced	VBN	COM
,	,	COM
about	IN	COM
2	CD	COM
cups	NNS	COM
)	)	COM


garam	NN	NAME

grated	VBN	COM
coconut	NNP	NAME
1	CD	QTY
cup	NN	UNIT

coriander	NNP	NAME
seeds	NNP	NAME
2	CD	QTY
tsp	NN	UNIT

chana	NNP	NAME
dal	NNP	NAME
1/2	CD	QTY
tsp	NN	UNIT

urad	NNP	NAME
dal	NNP	NAME
2	CD	QTY
tsp	NN	UNIT

dry	NNP	NAME
red	NNP	NAME
chillies	VBZ	NAME
6	CD	QTY
to	TO	COM
8	CD	QTY

tamarind	NNP	NAME
size	NN	COM
of	IN	COM
a	DT	QTY
gooseberry	NN	COM

oil	NN	NAME
1	CD	QTY
tsp	NN	UNIT

salt	NNP	NAME
to	TO	COM
taste	VB	COM

curry	NNP	NAME
leaves	VBZ	UNIT
a	DT	QTY
sprig	NN	UNIT

1	CD	QTY
kg	JJ	UNIT
fish	NN	NAME
(	(	COM
mackerel	NNP	COM
or	CC	COM
sardine	NNP	COM
or	CC	COM
pomfret	NNP	COM
or	CC	COM
prawn	NN	COM
or	CC	COM
similar	JJ	COM
)	)	COM

2	CD	QTY
tablespoons	NNS	UNIT
red	JJ	NAME
chili	NN	NAME
powder	NN	NAME

3	CD	QTY
tablespoon	NN	UNIT
turmeric	JJ	NAME
powder	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
jeera	NNP	NAME
(	(	COM
cumin	JJ	COM
seeds	NNS	COM
)	)	COM

2	CD	QTY
tablespoon	NN	UNIT
black	NNP	NAME
vinegar	NN	NAME
(	(	COM
kachanpuli	NNP	COM
)	)	COM
or	CC	COM
tamarind	VB	COM
paste	NN	COM

1	CD	QTY
pod	NN	UNIT
garlic	NN	NAME
(	(	COM
medium	NN	COM
)	)	COM

salt	NNP	NAME
to	TO	COM
taste	VB	COM

cooking	VBG	COM
oil	NN	NAME
for	IN	COM
shallow	NN	COM
fry	NN	COM

yellow	JJ	NAME
cucumber-1/4	NN	NAME
kg	NN	UNIT

onions-100	JJ	NAME
gms	NN	UNIT

jeera-15	NNP	NAME
gms	NN	UNIT

methi-5	NNP	NAME
gms	NN	UNIT

tamarind-10	JJ	NAME
gms	NN	UNIT
or	CC	COM
as	IN	COM
per	IN	COM
requirement	NN	COM

garlic	JJ	NAME
pods-10	NN	UNIT

dry	NNP	NAME
red	VBD	NAME
chillies-12	NN	NAME
to	TO	COM
15	CD	QTY

oil	NN	NAME
for	IN	COM
frying	NN	COM
and	CC	COM
tempering	NN	COM

musturd	NNP	NAME
and	CC	COM
jeera	NN	NAME
for	IN	COM
tempering	VBG	COM

curry	NNP	NAME
leaves	NNS	UNIT

salt	NNP	NAME
to	TO	COM
taste	VB	COM

haldi	NNP	NAME
powder-	NN	COM
a	DT	QTY
pinch	NN	UNIT

hing-	NNP	NAME
a	DT	QTY
pinch	NN	UNIT

100	CD	QTY
gms	NN	UNIT
prawns	NNP	NAME

1	CD	QTY
teaspoon	NN	UNIT
-	:	COM
chilli	NNP	NAME
powder	NN	NAME

a	DT	QTY
pinch	NN	UNIT
of	IN	COM
turmeric	NNP	NAME

1	CD	QTY
teaspoon	NN	UNIT
-	:	COM
ginger	NNP	NAME
garlic	NNP	NAME
paste	NN	NAME

salt	NNP	NAME
–	NNP	COM
to	TO	COM
taste	VB	COM

½	NN	QTY
teaspoon	NN	UNIT
-	:	COM
garam	NNP	NAME
masala	NNP	NAME

onion	NNP	NAME
–	VBD	COM
1	CD	QTY
small	JJ	UNIT
(	(	COM
chopped	VBN	COM
)	)	COM

5	CD	QTY
curry	NNP	NAME
leaves	NNS	UNIT

lime	NNP	NAME
juice	NN	NAME
–	VBD	COM
1	CD	QTY
teaspoon	NN	UNIT

coriander	NNP	NAME
leaves	VBZ	UNIT
–	$	COM
1	CD	QTY
stem	NN	COM
(	(	COM
optional	JJ	COM
)	)	COM

oil	NN	NAME
–	$	COM
1	CD	QTY
tablespoon	NN	UNIT

grated	VBN	COM
onion	NN	NAME
–	NNP	COM
½	NNP	QTY
cup	NN	UNIT
or	CC	COM
6	CD	COM
peeled	JJ	COM
shallots	NNS	COM

full	NNP	COM
fat	NNP	COM
plain	NNP	COM
yoghurt	NNP	NAME
–	VBD	COM
4	CD	QTY
cups	NNS	UNIT

brown	NNP	NAME
rice	NNP	NAME
–	NNP	COM
½	NNP	QTY
cup	NNP	UNIT

yellow	JJ	NAME
split	NNP	NAME
peas	NNP	NAME
–	NNP	COM
½	NNP	QTY
cup	NNP	UNIT

1	CD	QTY
large	JJ	UNIT
egg	NN	NAME

organic	NNP	COM
corn	NNP	NAME
starch	NNP	NAME
or	CC	COM
flour	NNP	COM
–	VBP	COM
1	CD	QTY
tablespoon	NN	UNIT

luke	NNP	COM
warm	JJ	COM
water	NN	NAME
–	VBD	COM
4	CD	QTY
½	NN	QTY
cups	NNP	UNIT

fine	NNP	COM
grain	NNP	COM
sea	NNP	NAME
salt	NNP	NAME
–	NNP	COM
1	CD	QTY
½	NNP	QTY
teaspoon	NNP	UNIT

freshly	RB	COM
ground	NNP	COM
pepper	NNP	NAME
–	NNP	COM
½	NNP	QTY
teaspoon	NNP	UNIT

chopped	NNP	COM
green	NNP	NAME
onions	NNP	NAME
–	NNP	COM
¾	NNP	QTY
cup	NNP	UNIT

parsley	NNP	NAME
or	CC	COM
cilantro	NNP	NAME
–	NNP	COM
½	NNP	QTY
cup	NNP	UNIT

chopped	NNP	COM
dill	NNP	NAME
or	CC	COM
fennel	NNP	COM
fronds	NNP	COM
–	NNP	COM
¼	NNP	QTY
cup	NNP	UNIT

cooked	NNP	COM
chickpeas	NNP	NAME
of	IN	COM
your	PRP$	COM
liking	VBG	COM
–	JJ	COM
2	CD	QTY
cups	NNS	UNIT

unsalted	VBN	NAME
butter	NNP	NAME
–	$	COM
4	CD	QTY
tablespoon	NN	UNIT

finely	RB	COM
chopped	NNP	COM
garlic	NNP	NAME
–	VBD	COM
1	CD	QTY
teaspoon	NN	UNIT

dried	VBN	COM
mint	NNP	NAME
–	$	COM
1	CD	QTY
tablespoon	NN	UNIT

salt	NNP	NAME
–	VBZ	COM
a	NNP	QTY
generous	JJ	COM
pinch	NN	UNIT

toasted	VBN	COM
sesame	NNP	NAME
seeds	NNP	NAME

2	CD	QTY
cucumbers	NNPS	NAME
-	:	COM
diced	NNP	COM
into	IN	COM
small	JJ	UNIT
pieces	NNS	UNIT

1	CD	QTY
tomato	NNP	NAME
-	:	COM
diced	VBD	COM
into	IN	COM
small	JJ	UNIT
pieces	NNS	UNIT

1	CD	QTY
lemon	NNP	NAME
-	:	COM
for	IN	COM
juice	NN	NAME

walnuts	NNP	NAME
-	:	COM
7-8	JJ	QTY
-	:	COM
broken	NNP	COM
into	IN	COM
small	JJ	UNIT
pieces	NNS	UNIT

couscous	JJ	NAME
-	:	COM
1/2	CD	QTY
cup	NN	UNIT

any	DT	COM
bhujia/namkeen	JJ	NAME
e.g	NN	COM
.	.	COM
aloo	NN	COM
bhujia	SYM	COM
-	:	COM
1-2	JJ	QTY
tbsp	NN	UNIT
-	:	COM
optional	JJ	COM

rock	NNP	NAME
salt	NN	NAME

a	DT	QTY
